Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
3046,D2,2014,2015-05-02,Darmstadt,Kaiserslautern,3,2,H
3047,D2,2014,2015-04-17,Sandhausen,Karlsruhe,0,0,D
3048,D2,2014,2015-05-17,Braunschweig,Karlsruhe,0,2,A
3049,D2,2014,2014-11-09,Greuther Furth,Karlsruhe,0,3,A
3050,D2,2014,2014-11-28,Darmstadt,Karlsruhe,0,0,D
3051,D2,2014,2014-10-25,St Pauli,Karlsruhe,0,4,A
3052,D2,2014,2014-08-08,Frankfurt FSV,Karlsruhe,2,3,A
3053,D2,2014,2014-09-24,RB Leipzig,Karlsruhe,3,1,H
3054,D2,2014,2014-09-12,Bochum,Karlsruhe,1,1,D
3055,D2,2014,2014-12-13,Munich 1860,Karlsruhe,2,3,A
3056,D2,2014,2015-05-03,Erzgebirge Aue,Karlsruhe,3,1,H
3057,D2,2014,2015-02-13,Heidenheim,Karlsruhe,0,1,A
3058,D2,2014,2014-08-23,Fortuna Dusseldorf,Karlsruhe,0,2,A
3059,D2,2014,2015-04-05,Aalen,Karlsruhe,2,2,D
3060,D2,2014,2015-03-15,Ingolstadt,Karlsruhe,1,3,A
3061,D2,2014,2014-12-16,Union Berlin,Karlsruhe,2,0,H
3062,D2,2014,2014-10-04,Kaiserslautern,Karlsruhe,2,0,H
3063,D2,2014,2015-02-28,Nurnberg,Karlsruhe,1,1,D
3064,D1,2014,2015-05-23,Ein Frankfurt,Leverkusen,2,1,H
3065,D1,2014,2014-11-22,Hannover,Leverkusen,1,3,A
3066,D1,2014,2015-02-21,Augsburg,Leverkusen,2,2,D
3067,D1,2014,2014-11-01,Hamburg,Leverkusen,1,0,H
3068,D1,2014,2014-09-27,Freiburg,Leverkusen,0,0,D
3069,D1,2014,2014-10-18,Stuttgart,Leverkusen,3,3,D
3070,D1,2014,2015-03-08,Paderborn,Leverkusen,0,3,A
3071,D1,2014,2015-04-25,FC Koln,Leverkusen,1,1,D
3072,D1,2014,2014-12-06,Bayern Munich,Leverkusen,1,0,H
3073,D1,2014,2015-02-04,Hertha,Leverkusen,0,1,A
3074,D1,2014,2014-09-21,Wolfsburg,Leverkusen,4,1,H
3075,D1,2014,2015-04-11,Mainz,Leverkusen,2,3,A
3076,D1,2014,2015-05-09,M'gladbach,Leverkusen,3,0,H
3077,D1,2014,2015-03-21,Schalke 04,Leverkusen,0,1,A
3078,D1,2014,2014-08-23,Dortmund,Leverkusen,0,2,A
3079,D1,2014,2015-02-08,Werder Bremen,Leverkusen,2,1,H
3080,D1,2014,2014-12-17,Hoffenheim,Leverkusen,0,1,A
3081,D2,2014,2015-03-14,Kaiserslautern,Nurnberg,2,1,H
3082,D2,2014,2014-12-14,Aalen,Nurnberg,1,2,A
3083,D2,2014,2014-12-17,Erzgebirge Aue,Nurnberg,0,1,A
3084,D2,2014,2015-05-04,Ingolstadt,Nurnberg,1,1,D
3085,D2,2014,2014-10-27,Darmstadt,Nurnberg,3,0,H
3086,D2,2014,2014-10-03,Bochum,Nurnberg,1,1,D
3087,D2,2014,2015-05-17,Munich 1860,Nurnberg,2,1,H
3088,D2,2014,2014-12-01,Braunschweig,Nurnberg,1,0,H
3089,D2,2014,2015-04-05,RB Leipzig,Nurnberg,2,1,H
3090,D2,2014,2014-09-21,Karlsruhe,Nurnberg,3,0,H
3091,D2,2014,2014-08-11,Greuther Furth,Nurnberg,5,1,H
3092,D2,2014,2015-04-17,St Pauli,Nurnberg,1,0,H
3093,D2,2014,2014-11-07,Sandhausen,Nurnberg,2,1,H
3094,D2,2014,2015-02-08,Frankfurt FSV,Nurnberg,2,1,H
3095,D2,2014,2014-09-24,Heidenheim,Nurnberg,3,0,H
3096,D2,2014,2015-02-22,Fortuna Dusseldorf,Nurnberg,1,3,A
3097,D2,2014,2014-08-29,Union Berlin,Nurnberg,0,4,A
3098,D1,2014,2014-09-13,M'gladbach,Schalke 04,4,1,H
3099,D1,2014,2015-05-10,FC Koln,Schalke 04,2,0,H
3100,D1,2014,2015-03-14,Hertha,Schalke 04,2,2,D
3101,D1,2014,2015-04-19,Wolfsburg,Schalke 04,1,1,D
3102,D1,2014,2014-08-23,Hannover,Schalke 04,2,1,H
3103,D1,2014,2015-02-14,Ein Frankfurt,Schalke 04,1,0,H
3104,D1,2014,2014-11-08,Freiburg,Schalke 04,2,0,H
3105,D1,2014,2014-12-06,Stuttgart,Schalke 04,0,4,A
3106,D1,2014,2015-04-24,Mainz,Schalke 04,2,0,H
3107,D1,2014,2014-10-04,Hoffenheim,Schalke 04,2,1,H
3108,D1,2014,2014-09-23,Werder Bremen,Schalke 04,0,3,A
3109,D1,2014,2014-12-17,Paderborn,Schalke 04,1,2,A
3110,D1,2014,2015-05-23,Hamburg,Schalke 04,2,0,H
3111,D1,2014,2015-04-05,Augsburg,Schalke 04,0,0,D
3112,D1,2014,2014-10-25,Leverkusen,Schalke 04,1,0,H
3113,D1,2014,2015-02-03,Bayern Munich,Schalke 04,1,1,D
3114,D1,2014,2015-02-28,Dortmund,Schalke 04,3,0,H
3115,D1,2014,2015-05-02,Schalke 04,Stuttgart,3,2,H
3116,D1,2014,2014-10-25,Ein Frankfurt,Stuttgart,4,5,A
3117,D1,2014,2015-03-13,Leverkusen,Stuttgart,4,0,H
3118,D1,2014,2014-12-16,Hamburg,Stuttgart,0,1,A
3119,D1,2014,2014-08-24,M'gladbach,Stuttgart,1,1,D
3120,D1,2014,2015-04-18,Augsburg,Stuttgart,2,1,H
3121,D1,2014,2015-02-04,FC Koln,Stuttgart,0,0,D
3122,D1,2014,2014-09-13,Bayern Munich,Stuttgart,2,0,H
3123,D1,2014,2014-12-13,Mainz,Stuttgart,1,1,D
3124,D1,2014,2015-02-14,Hoffenheim,Stuttgart,2,1,H
3125,D1,2014,2014-10-03,Hertha,Stuttgart,3,2,H
3126,D1,2014,2015-02-28,Hannover,Stuttgart,1,1,D
3127,D1,2014,2015-04-04,Wolfsburg,Stuttgart,3,1,H
3128,D1,2014,2015-05-23,Paderborn,Stuttgart,1,2,A
3129,D1,2014,2014-11-28,Freiburg,Stuttgart,1,4,A
3130,D1,2014,2014-09-24,Dortmund,Stuttgart,2,2,D
3131,D1,2014,2014-11-08,Werder Bremen,Stuttgart,2,0,H
3132,D1,2014,2015-05-09,Hannover,Werder Bremen,1,1,D
3133,D1,2014,2014-11-23,Hamburg,Werder Bremen,2,0,H
3134,D1,2014,2015-02-21,Schalke 04,Werder Bremen,1,1,D
3135,D1,2014,2014-10-18,Bayern Munich,Werder Bremen,6,0,H
3136,D1,2014,2014-12-17,M'gladbach,Werder Bremen,4,1,H
3137,D1,2014,2014-09-12,Leverkusen,Werder Bremen,3,3,D
3138,D1,2014,2015-03-07,Freiburg,Werder Bremen,0,1,A
3139,D1,2014,2014-12-07,Ein Frankfurt,Werder Bremen,5,2,H
3140,D1,2014,2014-09-27,Wolfsburg,Werder Bremen,2,1,H
3141,D1,2014,2014-11-01,Mainz,Werder Bremen,1,2,A
3142,D1,2014,2015-04-12,Stuttgart,Werder Bremen,3,2,H
3143,D1,2014,2014-08-23,Hertha,Werder Bremen,2,2,D
3144,D1,2014,2015-05-23,Dortmund,Werder Bremen,3,2,H
3145,D1,2014,2015-04-26,Paderborn,Werder Bremen,2,2,D
3146,D1,2014,2015-03-21,FC Koln,Werder Bremen,1,1,D
3147,D1,2014,2015-02-04,Hoffenheim,Werder Bremen,1,2,A
3148,D1,2014,2014-09-20,Augsburg,Werder Bremen,4,2,H
3149,D2,2014,2014-11-07,Kaiserslautern,Bochum,2,2,D
3150,D2,2014,2015-03-23,Nurnberg,Bochum,1,2,A
3151,D2,2014,2014-08-09,Erzgebirge Aue,Bochum,1,5,A
3152,D2,2014,2015-03-06,Fortuna Dusseldorf,Bochum,2,2,D
3153,D2,2014,2015-05-17,St Pauli,Bochum,5,1,H
3154,D2,2014,2014-09-28,Heidenheim,Bochum,5,0,H
3155,D2,2014,2015-04-05,Darmstadt,Bochum,2,0,H
3156,D2,2014,2014-11-29,Ingolstadt,Bochum,3,0,H
3157,D2,2014,2014-12-12,Sandhausen,Bochum,0,0,D
3158,D2,2014,2014-12-16,Greuther Furth,Bochum,0,0,D
3159,D2,2014,2014-08-31,Braunschweig,Bochum,1,2,A
3160,D2,2014,2015-02-07,Union Berlin,Bochum,2,1,H
3161,D2,2014,2014-10-24,RB Leipzig,Bochum,2,0,H
3162,D2,2014,2015-02-21,Karlsruhe,Bochum,0,0,D
3163,D2,2014,2015-04-18,Munich 1860,Bochum,2,1,H
3164,D2,2014,2014-09-20,Frankfurt FSV,Bochum,1,5,A
3165,D2,2014,2015-05-03,Aalen,Bochum,2,4,A
3166,D1,2014,2015-02-21,FC Koln,Hannover,1,1,D
3167,D1,2014,2014-12-21,Freiburg,Hannover,2,2,D
3168,D1,2014,2014-09-20,Paderborn,Hannover,2,0,H
3169,D1,2014,2015-03-15,M'gladbach,Hannover,2,0,H
3170,D1,2014,2014-10-04,Bayern Munich,Hannover,4,0,H
3171,D1,2014,2015-05-02,Wolfsburg,Hannover,2,2,D
3172,D1,2014,2014-08-31,Mainz,Hannover,0,0,D
3173,D1,2014,2014-11-29,Hoffenheim,Hannover,4,3,H
3174,D1,2014,2015-04-04,Ein Frankfurt,Hannover,2,2,D
3175,D1,2014,2014-09-27,Stuttgart,Hannover,1,0,H
3176,D1,2014,2014-12-13,Werder Bremen,Hannover,3,3,D
3177,D1,2014,2015-02-07,Hamburg,Hannover,2,1,H
3178,D1,2014,2014-11-07,Hertha,Hannover,0,2,A
3179,D1,2014,2015-04-18,Leverkusen,Hannover,4,0,H
3180,D1,2014,2014-10-25,Dortmund,Hannover,0,1,A
3181,D1,2014,2015-05-16,Augsburg,Hannover,1,2,A
3182,D1,2014,2015-01-31,Schalke 04,Hannover,1,0,H
3183,D1,2014,2015-02-07,Mainz,Hertha,0,2,A
3184,D1,2014,2015-05-23,Hoffenheim,Hertha,2,1,H
3185,D1,2014,2015-04-10,Hannover,Hertha,1,1,D
3186,D1,2014,2015-03-20,Hamburg,Hertha,0,1,A
3187,D1,2014,2014-11-02,Paderborn,Hertha,3,1,H
3188,D1,2014,2014-08-30,Leverkusen,Hertha,4,2,H
3189,D1,2014,2014-10-18,Schalke 04,Hertha,2,0,H
3190,D1,2014,2015-05-09,Dortmund,Hertha,2,0,H
3191,D1,2014,2014-09-19,Freiburg,Hertha,2,2,D
3192,D1,2014,2015-04-25,Bayern Munich,Hertha,1,0,H
3193,D1,2014,2014-11-22,FC Koln,Hertha,1,2,A
3194,D1,2014,2014-09-28,Augsburg,Hertha,1,0,H
3195,D1,2014,2015-02-22,Wolfsburg,Hertha,2,1,H
3196,D1,2014,2014-12-06,M'gladbach,Hertha,3,2,H
3197,D1,2014,2015-02-01,Werder Bremen,Hertha,2,0,H
3198,D1,2014,2015-03-06,Stuttgart,Hertha,0,0,D
3199,D1,2014,2014-12-17,Ein Frankfurt,Hertha,4,4,D
3200,D1,2014,2014-08-24,Paderborn,Mainz,2,2,D
3201,D1,2014,2014-09-13,Hertha,Mainz,1,3,A
3202,D1,2014,2015-02-13,Dortmund,Mainz,4,2,H
3203,D1,2014,2014-09-23,Ein Frankfurt,Mainz,2,2,D
3204,D1,2014,2015-02-03,Hannover,Mainz,1,1,D
3205,D1,2014,2015-04-18,Freiburg,Mainz,2,3,A
3206,D1,2014,2014-11-29,Schalke 04,Mainz,4,1,H
3207,D1,2014,2015-03-14,Augsburg,Mainz,0,2,A
3208,D1,2014,2014-10-05,M'gladbach,Mainz,1,1,D
3209,D1,2014,2015-05-09,Stuttgart,Mainz,2,0,H
3210,D1,2014,2015-04-04,Werder Bremen,Mainz,0,0,D
3211,D1,2014,2015-02-28,Hoffenheim,Mainz,2,0,H
3212,D1,2014,2014-11-08,Leverkusen,Mainz,0,0,D
3213,D1,2014,2014-10-26,Wolfsburg,Mainz,3,0,H
3214,D1,2014,2014-12-07,Hamburg,Mainz,2,1,H
3215,D1,2014,2014-12-16,FC Koln,Mainz,0,0,D
3216,D1,2014,2015-05-23,Bayern Munich,Mainz,2,0,H
3217,D2,2014,2014-08-22,Heidenheim,Munich 1860,2,2,D
3218,D2,2014,2015-03-02,Ingolstadt,Munich 1860,1,1,D
3219,D2,2014,2014-12-08,Nurnberg,Munich 1860,2,1,H
3220,D2,2014,2015-03-13,Greuther Furth,Munich 1860,0,3,A
3221,D2,2014,2015-05-24,Karlsruhe,Munich 1860,2,0,H
3222,D2,2014,2014-11-02,Bochum,Munich 1860,0,3,A
3223,D2,2014,2014-10-19,Erzgebirge Aue,Munich 1860,4,1,H
3224,D2,2014,2014-08-04,Kaiserslautern,Munich 1860,3,2,H
3225,D2,2014,2014-11-22,Union Berlin,Munich 1860,1,4,A
3226,D2,2014,2014-12-22,RB Leipzig,Munich 1860,1,1,D
3227,D2,2014,2015-04-25,Fortuna Dusseldorf,Munich 1860,1,1,D
3228,D2,2014,2014-10-03,Aalen,Munich 1860,2,0,H
3229,D2,2014,2014-09-23,Sandhausen,Munich 1860,1,0,H
3230,D2,2014,2015-05-08,Frankfurt FSV,Munich 1860,0,1,A
3231,D2,2014,2014-09-14,St Pauli,Munich 1860,1,2,A
3232,D2,2014,2015-04-11,Braunschweig,Munich 1860,2,0,H
3233,D2,2014,2015-02-15,Darmstadt,Munich 1860,1,1,D
3234,D2,2014,2015-05-24,Darmstadt,St Pauli,1,0,H
3235,D2,2014,2015-03-07,Braunschweig,St Pauli,0,2,A
3236,D2,2014,2014-10-20,Fortuna Dusseldorf,St Pauli,1,0,H
3237,D2,2014,2014-09-28,Frankfurt FSV,St Pauli,3,3,D
3238,D2,2014,2015-04-10,Karlsruhe,St Pauli,3,0,H
3239,D2,2014,2014-12-17,Ingolstadt,St Pauli,2,1,H
3240,D2,2014,2014-11-01,Nurnberg,St Pauli,2,2,D
3241,D2,2014,2014-08-08,Aalen,St Pauli,2,0,H
3242,D2,2014,2014-12-05,Bochum,St Pauli,3,3,D
3243,D2,2014,2015-02-07,Sandhausen,St Pauli,0,0,D
3244,D2,2014,2014-09-19,Erzgebirge Aue,St Pauli,3,0,H
3245,D2,2014,2015-04-26,Heidenheim,St Pauli,2,1,H
3246,D2,2014,2014-09-01,Greuther Furth,St Pauli,3,0,H
3247,D2,2014,2015-03-20,Union Berlin,St Pauli,1,0,H
3248,D2,2014,2014-11-23,RB Leipzig,St Pauli,4,1,H
3249,D2,2014,2015-05-09,Kaiserslautern,St Pauli,0,2,A
3250,D2,2014,2015-02-21,Munich 1860,St Pauli,2,1,H
3251,D1,2014,2014-08-22,Bayern Munich,Wolfsburg,2,1,H
3252,D1,2014,2014-12-06,Hannover,Wolfsburg,1,3,A
3253,D1,2014,2014-11-22,Schalke 04,Wolfsburg,3,2,H
3254,D1,2014,2015-03-01,Werder Bremen,Wolfsburg,3,5,A
3255,D1,2014,2015-03-07,Augsburg,Wolfsburg,1,0,H
3256,D1,2014,2014-12-17,Dortmund,Wolfsburg,2,2,D
3257,D1,2014,2015-02-03,Ein Frankfurt,Wolfsburg,1,1,D
3258,D1,2014,2014-09-24,Hertha,Wolfsburg,1,0,H
3259,D1,2014,2015-03-22,Mainz,Wolfsburg,1,1,D
3260,D1,2014,2015-02-14,Leverkusen,Wolfsburg,4,5,A
3261,D1,2014,2015-04-26,M'gladbach,Wolfsburg,1,0,H
3262,D1,2014,2014-09-13,Hoffenheim,Wolfsburg,1,1,D
3263,D1,2014,2015-04-11,Hamburg,Wolfsburg,0,2,A
3264,D1,2014,2015-05-23,FC Koln,Wolfsburg,2,2,D
3265,D1,2014,2014-11-01,Stuttgart,Wolfsburg,0,4,A
3266,D1,2014,2014-10-18,Freiburg,Wolfsburg,1,2,A
3267,D1,2014,2015-05-10,Paderborn,Wolfsburg,1,3,A
3268,D1,2014,2015-02-06,Schalke 04,M'gladbach,1,0,H
3269,D1,2014,2015-04-04,Hoffenheim,M'gladbach,1,4,A
3270,D1,2014,2014-09-21,FC Koln,M'gladbach,0,0,D
3271,D1,2014,2014-09-27,Paderborn,M'gladbach,1,2,A
3272,D1,2014,2015-02-22,Hamburg,M'gladbach,1,1,D
3273,D1,2014,2014-11-09,Dortmund,M'gladbach,1,0,H
3274,D1,2014,2014-12-14,Leverkusen,M'gladbach,1,1,D
3275,D1,2014,2014-10-18,Hannover,M'gladbach,0,3,A
3276,D1,2014,2014-12-20,Augsburg,M'gladbach,2,1,H
3277,D1,2014,2015-03-22,Bayern Munich,M'gladbach,0,2,A
3278,D1,2014,2014-08-31,Freiburg,M'gladbach,0,0,D
3279,D1,2014,2015-05-16,Werder Bremen,M'gladbach,0,2,A
3280,D1,2014,2015-04-17,Ein Frankfurt,M'gladbach,0,0,D
3281,D1,2014,2014-11-30,Wolfsburg,M'gladbach,1,0,H
3282,D1,2014,2015-03-07,Mainz,M'gladbach,2,2,D
3283,D1,2014,2015-05-03,Hertha,M'gladbach,1,2,A
3284,D1,2014,2015-01-31,Stuttgart,M'gladbach,0,1,A
3285,D2,2014,2014-11-24,Fortuna Dusseldorf,Greuther Furth,3,3,D
3286,D2,2014,2014-08-02,Bochum,Greuther Furth,1,1,D
3287,D2,2014,2014-10-18,Braunschweig,Greuther Furth,2,2,D
3288,D2,2014,2015-04-11,Frankfurt FSV,Greuther Furth,1,1,D
3289,D2,2014,2015-05-24,RB Leipzig,Greuther Furth,2,0,H
3290,D2,2014,2015-02-16,St Pauli,Greuther Furth,0,1,A
3291,D2,2014,2014-12-06,Darmstadt,Greuther Furth,0,0,D
3292,D2,2014,2015-05-10,Heidenheim,Greuther Furth,3,0,H
3293,D2,2014,2015-04-25,Karlsruhe,Greuther Furth,2,1,H
3294,D2,2014,2014-09-14,Sandhausen,Greuther Furth,1,0,H
3295,D2,2014,2014-10-31,Union Berlin,Greuther Furth,0,1,A
3296,D2,2014,2014-08-24,Ingolstadt,Greuther Furth,2,0,H
3297,D2,2014,2015-03-07,Aalen,Greuther Furth,1,1,D
3298,D2,2014,2015-02-27,Kaiserslautern,Greuther Furth,2,1,H
3299,D2,2014,2015-03-22,Erzgebirge Aue,Greuther Furth,0,0,D
3300,D2,2014,2014-09-26,Munich 1860,Greuther Furth,2,0,H
3301,D2,2014,2014-12-20,Nurnberg,Greuther Furth,0,0,D
3302,D2,2014,2014-09-24,Kaiserslautern,Union Berlin,1,0,H
3303,D2,2014,2014-11-09,Ingolstadt,Union Berlin,3,3,D
3304,D2,2014,2015-05-17,Frankfurt FSV,Union Berlin,1,3,A
3305,D2,2014,2015-03-13,Darmstadt,Union Berlin,5,0,H
3306,D2,2014,2014-09-14,Heidenheim,Union Berlin,3,1,H
3307,D2,2014,2015-05-03,Munich 1860,Union Berlin,0,3,A
3308,D2,2014,2014-08-03,Karlsruhe,Union Berlin,0,0,D
3309,D2,2014,2014-11-28,Erzgebirge Aue,Union Berlin,1,2,A
3310,D2,2014,2015-04-05,Sandhausen,Union Berlin,1,1,D
3311,D2,2014,2014-10-04,St Pauli,Union Berlin,3,0,H
3312,D2,2014,2015-03-01,RB Leipzig,Union Berlin,3,2,H
3313,D2,2014,2014-10-24,Aalen,Union Berlin,1,2,A
3314,D2,2014,2014-12-19,Fortuna Dusseldorf,Union Berlin,1,0,H
3315,D2,2014,2014-08-25,Bochum,Union Berlin,1,1,D
3316,D2,2014,2015-04-19,Greuther Furth,Union Berlin,2,2,D
3317,D2,2014,2015-02-15,Nurnberg,Union Berlin,3,1,H
3318,D2,2014,2014-12-13,Braunschweig,Union Berlin,1,1,D
3319,D2,2014,2015-04-04,Greuther Furth,Braunschweig,1,2,A
3320,D2,2014,2015-02-27,Darmstadt,Braunschweig,1,0,H
3321,D2,2014,2015-03-15,Sandhausen,Braunschweig,0,1,A
3322,D2,2014,2014-12-07,Karlsruhe,Braunschweig,1,0,H
3323,D2,2014,2014-12-19,Heidenheim,Braunschweig,0,1,A
3324,D2,2014,2015-02-13,Bochum,Braunschweig,3,2,H
3325,D2,2014,2015-05-10,Nurnberg,Braunschweig,3,1,H
3326,D2,2014,2014-10-05,Ingolstadt,Braunschweig,1,0,H
3327,D2,2014,2014-11-22,Frankfurt FSV,Braunschweig,0,3,A
3328,D2,2014,2015-05-24,Union Berlin,Braunschweig,2,0,H
3329,D2,2014,2014-10-26,Munich 1860,Braunschweig,1,2,A
3330,D2,2014,2014-08-01,Fortuna Dusseldorf,Braunschweig,2,2,D
3331,D2,2014,2014-09-13,RB Leipzig,Braunschweig,3,1,H
3332,D2,2014,2014-09-23,St Pauli,Braunschweig,1,0,H
3333,D2,2014,2014-08-24,Kaiserslautern,Braunschweig,2,1,H
3334,D2,2014,2014-11-09,Erzgebirge Aue,Braunschweig,1,2,A
3335,D2,2014,2015-04-18,Aalen,Braunschweig,2,1,H
3336,D2,2014,2015-04-27,Braunschweig,Erzgebirge Aue,4,2,H
3337,D2,2014,2014-08-03,Nurnberg,Erzgebirge Aue,1,0,H
3338,D2,2014,2014-10-03,Greuther Furth,Erzgebirge Aue,2,0,H
3339,D2,2014,2015-03-15,Aalen,Erzgebirge Aue,3,0,H
3340,D2,2014,2015-02-13,Fortuna Dusseldorf,Erzgebirge Aue,2,3,A
3341,D2,2014,2015-05-09,Union Berlin,Erzgebirge Aue,1,2,A
3342,D2,2014,2015-04-05,Munich 1860,Erzgebirge Aue,0,1,A
3343,D2,2014,2014-11-02,Frankfurt FSV,Erzgebirge Aue,1,1,D
3344,D2,2014,2015-05-24,Heidenheim,Erzgebirge Aue,2,2,D
3345,D2,2014,2014-08-22,RB Leipzig,Erzgebirge Aue,1,0,H
3346,D2,2014,2014-09-23,Ingolstadt,Erzgebirge Aue,1,1,D
3347,D2,2014,2015-03-01,St Pauli,Erzgebirge Aue,0,0,D
3348,D2,2014,2014-12-06,Kaiserslautern,Erzgebirge Aue,3,0,H
3349,D2,2014,2014-12-21,Bochum,Erzgebirge Aue,1,1,D
3350,D2,2014,2014-10-26,Sandhausen,Erzgebirge Aue,1,1,D
3351,D2,2014,2014-11-23,Karlsruhe,Erzgebirge Aue,1,0,H
3352,D2,2014,2014-09-13,Darmstadt,Erzgebirge Aue,2,0,H
3353,D1,2014,2014-11-29,Werder Bremen,Paderborn,4,0,H
3354,D1,2014,2014-08-30,Hamburg,Paderborn,0,3,A
3355,D1,2014,2015-04-18,Dortmund,Paderborn,3,0,H
3356,D1,2014,2015-03-01,M'gladbach,Paderborn,2,0,H
3357,D1,2014,2015-03-14,Ein Frankfurt,Paderborn,4,0,H
3358,D1,2014,2015-05-02,Freiburg,Paderborn,1,2,A
3359,D1,2014,2015-01-31,Mainz,Paderborn,5,0,H
3360,D1,2014,2015-04-05,Hertha,Paderborn,2,0,H
3361,D1,2014,2014-10-25,Hoffenheim,Paderborn,1,0,H
3362,D1,2014,2015-05-16,Schalke 04,Paderborn,1,0,H
3363,D1,2014,2015-02-15,Hannover,Paderborn,1,2,A
3364,D1,2014,2014-12-14,Wolfsburg,Paderborn,1,1,D
3365,D1,2014,2014-11-08,Augsburg,Paderborn,3,0,H
3366,D1,2014,2014-12-20,Stuttgart,Paderborn,0,0,D
3367,D1,2014,2015-02-07,FC Koln,Paderborn,0,0,D
3368,D1,2014,2014-10-04,Leverkusen,Paderborn,2,2,D
3369,D1,2014,2014-09-23,Bayern Munich,Paderborn,4,0,H
3370,D1,2014,2015-04-11,Paderborn,Augsburg,2,1,H
3371,D1,2014,2015-05-09,Bayern Munich,Augsburg,0,1,A
3372,D1,2014,2014-12-06,FC Koln,Augsburg,1,2,A
3373,D1,2014,2014-10-18,Mainz,Augsburg,2,1,H
3374,D1,2014,2015-03-21,Freiburg,Augsburg,2,0,H
3375,D1,2014,2014-09-14,Ein Frankfurt,Augsburg,0,1,A
3376,D1,2014,2015-04-25,Hamburg,Augsburg,3,2,H
3377,D1,2014,2014-11-23,Stuttgart,Augsburg,0,1,A
3378,D1,2014,2014-12-16,Hannover,Augsburg,2,0,H
3379,D1,2014,2014-08-23,Hoffenheim,Augsburg,2,0,H
3380,D1,2014,2015-02-28,Hertha,Augsburg,1,0,H
3381,D1,2014,2015-02-04,Dortmund,Augsburg,0,1,A
3382,D1,2014,2014-09-24,Leverkusen,Augsburg,1,0,H
3383,D1,2014,2015-05-23,M'gladbach,Augsburg,1,3,A
3384,D1,2014,2014-10-31,Schalke 04,Augsburg,1,0,H
3385,D1,2014,2015-02-14,Werder Bremen,Augsburg,3,2,H
3386,D1,2014,2014-10-05,Wolfsburg,Augsburg,1,0,H
3387,D1,2014,2015-02-21,Freiburg,Hoffenheim,1,1,D
3388,D1,2014,2014-11-22,Bayern Munich,Hoffenheim,4,0,H
3389,D1,2014,2014-12-21,Hertha,Hoffenheim,0,5,A
3390,D1,2014,2015-02-07,Wolfsburg,Hoffenheim,3,0,H
3391,D1,2014,2015-05-16,Leverkusen,Hoffenheim,2,0,H
3392,D1,2014,2014-09-20,Stuttgart,Hoffenheim,0,2,A
3393,D1,2014,2014-08-30,Werder Bremen,Hoffenheim,1,1,D
3394,D1,2014,2015-04-12,FC Koln,Hoffenheim,3,2,H
3395,D1,2014,2014-12-05,Dortmund,Hoffenheim,1,0,H
3396,D1,2014,2015-04-25,Hannover,Hoffenheim,1,2,A
3397,D1,2014,2015-03-21,Paderborn,Hoffenheim,0,0,D
3398,D1,2014,2015-03-07,Schalke 04,Hoffenheim,3,1,H
3399,D1,2014,2014-10-19,Hamburg,Hoffenheim,1,1,D
3400,D1,2014,2014-09-26,Mainz,Hoffenheim,0,0,D
3401,D1,2014,2015-05-09,Ein Frankfurt,Hoffenheim,3,1,H
3402,D1,2014,2015-02-01,Augsburg,Hoffenheim,3,1,H
3403,D1,2014,2014-11-02,M'gladbach,Hoffenheim,3,1,H
3404,D2,2014,2015-04-05,Ingolstadt,Frankfurt FSV,2,0,H
3405,D2,2014,2014-10-05,Sandhausen,Frankfurt FSV,0,3,A
3406,D2,2014,2015-02-27,Bochum,Frankfurt FSV,3,3,D
3407,D2,2014,2015-05-24,Fortuna Dusseldorf,Frankfurt FSV,2,3,A
3408,D2,2014,2015-03-14,St Pauli,Frankfurt FSV,1,1,D
3409,D2,2014,2014-11-30,Munich 1860,Frankfurt FSV,0,2,A
3410,D2,2014,2014-11-07,Aalen,Frankfurt FSV,0,1,A
3411,D2,2014,2014-10-24,Greuther Furth,Frankfurt FSV,2,5,A
3412,D2,2014,2014-08-03,Heidenheim,Frankfurt FSV,2,1,H
3413,D2,2014,2015-04-19,Erzgebirge Aue,Frankfurt FSV,1,0,H
3414,D2,2014,2014-09-24,Darmstadt,Frankfurt FSV,4,0,H
3415,D2,2014,2014-08-23,Nurnberg,Frankfurt FSV,0,1,A
3416,D2,2014,2014-09-12,Kaiserslautern,Frankfurt FSV,1,0,H
3417,D2,2014,2014-12-19,Karlsruhe,Frankfurt FSV,4,1,H
3418,D2,2014,2015-02-15,RB Leipzig,Frankfurt FSV,0,1,A
3419,D2,2014,2015-05-02,Braunschweig,Frankfurt FSV,2,0,H
3420,D2,2014,2014-12-07,Union Berlin,Frankfurt FSV,2,1,H
3421,D2,2014,2015-05-24,Kaiserslautern,Ingolstadt,1,1,D
3422,D2,2014,2015-03-21,Braunschweig,Ingolstadt,0,0,D
3423,D2,2014,2014-12-07,RB Leipzig,Ingolstadt,0,1,A
3424,D2,2014,2015-04-10,Heidenheim,Ingolstadt,0,1,A
3425,D2,2014,2014-12-21,Darmstadt,Ingolstadt,2,2,D
3426,D2,2014,2014-09-20,Munich 1860,Ingolstadt,1,1,D
3427,D2,2014,2014-11-23,Nurnberg,Ingolstadt,2,1,H
3428,D2,2014,2014-10-19,Frankfurt FSV,Ingolstadt,0,1,A
3429,D2,2014,2015-02-06,Greuther Furth,Ingolstadt,0,1,A
